LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
LVA,QGDP,VOLIDX,IDX,A,2007,106.4,NA
LVA,QGDP,VOLIDX,IDX,A,2008,103,NA
LVA,QGDP,VOLIDX,IDX,A,2009,88.3,NA
LVA,QGDP,VOLIDX,IDX,A,2010,84.4,NA
LVA,QGDP,VOLIDX,IDX,A,2011,86.5,NA
LVA,QGDP,VOLIDX,IDX,A,2012,92.6,NA
LVA,QGDP,VOLIDX,IDX,A,2013,94.5,NA
LVA,QGDP,VOLIDX,IDX,A,2014,96.3,NA
LVA,QGDP,VOLIDX,IDX,A,2015,100,NA
LVA,QGDP,VOLIDX,IDX,A,2016,102.4,NA
LVA,QGDP,VOLIDX,IDX,A,2017,105.8,NA
LVA,QGDP,VOLIDX,IDX,A,2018,110,NA
LVA,QGDP,VOLIDX,IDX,A,2019,112.7,NA
LVA,QGDP,VOLIDX,IDX,A,2020,108.6,NA
LTU,QGDP,VOLIDX,IDX,A,1995,43.2,NA
LTU,QGDP,VOLIDX,IDX,A,1996,45.5,NA
LTU,QGDP,VOLIDX,IDX,A,1997,49.2,NA
LTU,QGDP,VOLIDX,IDX,A,1998,52.9,NA
LTU,QGDP,VOLIDX,IDX,A,1999,52.3,NA
LTU,QGDP,VOLIDX,IDX,A,2000,54.3,NA
LTU,QGDP,VOLIDX,IDX,A,2001,57.8,NA
LTU,QGDP,VOLIDX,IDX,A,2002,61.7,NA
LTU,QGDP,VOLIDX,IDX,A,2003,68.2,NA
LTU,QGDP,VOLIDX,IDX,A,2004,72.7,NA
LTU,QGDP,VOLIDX,IDX,A,2005,78.3,NA
LTU,QGDP,VOLIDX,IDX,A,2006,84.1,NA
LTU,QGDP,VOLIDX,IDX,A,2007,93.5,NA
LTU,QGDP,VOLIDX,IDX,A,2008,95.9,NA
LTU,QGDP,VOLIDX,IDX,A,2009,81.7,NA
LTU,QGDP,VOLIDX,IDX,A,2010,83,NA
LTU,QGDP,VOLIDX,IDX,A,2011,88,NA
LTU,QGDP,VOLIDX,IDX,A,2012,91.4,NA
LTU,QGDP,VOLIDX,IDX,A,2013,94.7,NA
LTU,QGDP,VOLIDX,IDX,A,2014,98,NA
LTU,QGDP,VOLIDX,IDX,A,2015,100,NA
LTU,QGDP,VOLIDX,IDX,A,2016,102.5,NA
LTU,QGDP,VOLIDX,IDX,A,2017,106.9,NA
LTU,QGDP,VOLIDX,IDX,A,2018,111.2,NA
LTU,QGDP,VOLIDX,IDX,A,2019,116.3,NA
LTU,QGDP,VOLIDX,IDX,A,2020,116.1,NA
RUS,QGDP,VOLIDX,IDX,A,2003,68.7,E
RUS,QGDP,VOLIDX,IDX,A,2004,73.7,E
RUS,QGDP,VOLIDX,IDX,A,2005,78.4,E
RUS,QGDP,VOLIDX,IDX,A,2006,84.7,E
RUS,QGDP,VOLIDX,IDX,A,2007,92,E
RUS,QGDP,VOLIDX,IDX,A,2008,96.8,E
RUS,QGDP,VOLIDX,IDX,A,2009,89.2,E
RUS,QGDP,VOLIDX,IDX,A,2010,93.3,E
RUS,QGDP,VOLIDX,IDX,A,2011,95.7,NA
RUS,QGDP,VOLIDX,IDX,A,2012,99.5,NA
RUS,QGDP,VOLIDX,IDX,A,2013,101.3,NA
RUS,QGDP,VOLIDX,IDX,A,2014,102,NA
RUS,QGDP,VOLIDX,IDX,A,2015,100,NA
RUS,QGDP,VOLIDX,IDX,A,2016,100.2,NA
RUS,QGDP,VOLIDX,IDX,A,2017,102,NA
RUS,QGDP,VOLIDX,IDX,A,2018,104.9,NA
RUS,QGDP,VOLIDX,IDX,A,2019,107,NA
RUS,QGDP,VOLIDX,IDX,A,2020,103.9,NA
SAU,QGDP,VOLIDX,IDX,A,2010,77.8,NA
SAU,QGDP,VOLIDX,IDX,A,2011,85.6,NA
SAU,QGDP,VOLIDX,IDX,A,2012,90.2,NA
SAU,QGDP,VOLIDX,IDX,A,2013,92.7,NA
SAU,QGDP,VOLIDX,IDX,A,2014,96.1,NA
SAU,QGDP,VOLIDX,IDX,A,2015,100,NA
SAU,QGDP,VOLIDX,IDX,A,2016,101.7,NA
SAU,QGDP,VOLIDX,IDX,A,2017,100.9,NA
SAU,QGDP,VOLIDX,IDX,A,2018,103.4,NA
SAU,QGDP,VOLIDX,IDX,A,2019,103.7,NA
SAU,QGDP,VOLIDX,IDX,A,2020,99.4,NA
SVN,QGDP,VOLIDX,IDX,A,1995,61.3,NA
SVN,QGDP,VOLIDX,IDX,A,1996,63.2,NA
SVN,QGDP,VOLIDX,IDX,A,1997,66.4,NA
SVN,QGDP,VOLIDX,IDX,A,1998,68.6,NA
SVN,QGDP,VOLIDX,IDX,A,1999,72.3,NA
SVN,QGDP,VOLIDX,IDX,A,2000,74.9,NA
SVN,QGDP,VOLIDX,IDX,A,2001,77.3,NA
SVN,QGDP,VOLIDX,IDX,A,2002,80.1,NA
SVN,QGDP,VOLIDX,IDX,A,2003,82.4,NA
SVN,QGDP,VOLIDX,IDX,A,2004,86,NA
SVN,QGDP,VOLIDX,IDX,A,2005,89.3,NA
SVN,QGDP,VOLIDX,IDX,A,2006,94.4,NA
SVN,QGDP,VOLIDX,IDX,A,2007,101,NA
SVN,QGDP,VOLIDX,IDX,A,2008,104.5,NA
SVN,QGDP,VOLIDX,IDX,A,2009,96.7,NA
SVN,QGDP,VOLIDX,IDX,A,2010,98,NA
SVN,QGDP,VOLIDX,IDX,A,2011,98.8,NA
SVN,QGDP,VOLIDX,IDX,A,2012,96.2,NA
SVN,QGDP,VOLIDX,IDX,A,2013,95.2,NA
SVN,QGDP,VOLIDX,IDX,A,2014,97.8,NA
SVN,QGDP,VOLIDX,IDX,A,2015,100,NA
SVN,QGDP,VOLIDX,IDX,A,2016,103.2,NA
SVN,QGDP,VOLIDX,IDX,A,2017,108.2,NA
SVN,QGDP,VOLIDX,IDX,A,2018,112.9,NA
SVN,QGDP,VOLIDX,IDX,A,2019,116.6,NA
SVN,QGDP,VOLIDX,IDX,A,2020,111.7,NA
ZAF,QGDP,VOLIDX,IDX,A,1960,18.9,E
ZAF,QGDP,VOLIDX,IDX,A,1961,19.7,E
ZAF,QGDP,VOLIDX,IDX,A,1962,20.9,E
ZAF,QGDP,VOLIDX,IDX,A,1963,22.4,E
ZAF,QGDP,VOLIDX,IDX,A,1964,24.2,E
ZAF,QGDP,VOLIDX,IDX,A,1965,25.7,E
ZAF,QGDP,VOLIDX,IDX,A,1966,26.8,E
ZAF,QGDP,VOLIDX,IDX,A,1967,28.7,E
ZAF,QGDP,VOLIDX,IDX,A,1968,29.9,E
ZAF,QGDP,VOLIDX,IDX,A,1969,31.3,E
ZAF,QGDP,VOLIDX,IDX,A,1970,33,E
ZAF,QGDP,VOLIDX,IDX,A,1971,34.4,E
ZAF,QGDP,VOLIDX,IDX,A,1972,35,E
ZAF,QGDP,VOLIDX,IDX,A,1973,36.6,E
ZAF,QGDP,VOLIDX,IDX,A,1974,38.8,E
ZAF,QGDP,VOLIDX,IDX,A,1975,39.5,E
ZAF,QGDP,VOLIDX,IDX,A,1976,40.4,E
ZAF,QGDP,VOLIDX,IDX,A,1977,40.3,E
ZAF,QGDP,VOLIDX,IDX,A,1978,41.5,E
ZAF,QGDP,VOLIDX,IDX,A,1979,43.1,E
ZAF,QGDP,VOLIDX,IDX,A,1980,46,E
ZAF,QGDP,VOLIDX,IDX,A,1981,48.4,E
ZAF,QGDP,VOLIDX,IDX,A,1982,48.2,E
ZAF,QGDP,VOLIDX,IDX,A,1983,47.3,E
ZAF,QGDP,VOLIDX,IDX,A,1984,49.8,E
ZAF,QGDP,VOLIDX,IDX,A,1985,49.2,E
ZAF,QGDP,VOLIDX,IDX,A,1986,49.2,E
ZAF,QGDP,VOLIDX,IDX,A,1987,50.2,E
ZAF,QGDP,VOLIDX,IDX,A,1988,52.3,E
ZAF,QGDP,VOLIDX,IDX,A,1989,53.6,E
ZAF,QGDP,VOLIDX,IDX,A,1990,53.4,E
ZAF,QGDP,VOLIDX,IDX,A,1991,52.8,E
ZAF,QGDP,VOLIDX,IDX,A,1992,51.7,E
ZAF,QGDP,VOLIDX,IDX,A,1993,52.4,NA
ZAF,QGDP,VOLIDX,IDX,A,1994,54,NA
ZAF,QGDP,VOLIDX,IDX,A,1995,55.7,NA
ZAF,QGDP,VOLIDX,IDX,A,1996,58.1,NA
ZAF,QGDP,VOLIDX,IDX,A,1997,59.6,NA
ZAF,QGDP,VOLIDX,IDX,A,1998,59.9,NA
ZAF,QGDP,VOLIDX,IDX,A,1999,61.4,NA
ZAF,QGDP,VOLIDX,IDX,A,2000,63.9,NA
ZAF,QGDP,VOLIDX,IDX,A,2001,65.7,NA
ZAF,QGDP,VOLIDX,IDX,A,2002,68.1,NA
ZAF,QGDP,VOLIDX,IDX,A,2003,70.1,NA
ZAF,QGDP,VOLIDX,IDX,A,2004,73.3,NA
ZAF,QGDP,VOLIDX,IDX,A,2005,77.2,NA
ZAF,QGDP,VOLIDX,IDX,A,2006,81.5,NA
ZAF,QGDP,VOLIDX,IDX,A,2007,85.9,NA
ZAF,QGDP,VOLIDX,IDX,A,2008,88.6,NA
ZAF,QGDP,VOLIDX,IDX,A,2009,87.2,NA
ZAF,QGDP,VOLIDX,IDX,A,2010,89.9,NA
ZAF,QGDP,VOLIDX,IDX,A,2011,92.7,NA
ZAF,QGDP,VOLIDX,IDX,A,2012,95,NA
ZAF,QGDP,VOLIDX,IDX,A,2013,97.3,NA
ZAF,QGDP,VOLIDX,IDX,A,2014,98.7,NA
ZAF,QGDP,VOLIDX,IDX,A,2015,100,NA
ZAF,QGDP,VOLIDX,IDX,A,2016,100.7,NA
ZAF,QGDP,VOLIDX,IDX,A,2017,101.8,NA
ZAF,QGDP,VOLIDX,IDX,A,2018,103.4,NA
ZAF,QGDP,VOLIDX,IDX,A,2019,103.5,NA
ZAF,QGDP,VOLIDX,IDX,A,2020,96.8,NA
OECD,QGDP,VOLIDX,IDX,A,1961,18.9,NA
OECD,QGDP,VOLIDX,IDX,A,1962,20,NA
OECD,QGDP,VOLIDX,IDX,A,1963,21,NA
OECD,QGDP,VOLIDX,IDX,A,1964,22.4,NA
OECD,QGDP,VOLIDX,IDX,A,1965,23.6,NA
OECD,QGDP,VOLIDX,IDX,A,1966,24.9,NA
OECD,QGDP,VOLIDX,IDX,A,1967,25.9,NA
OECD,QGDP,VOLIDX,IDX,A,1968,27.5,NA
OECD,QGDP,VOLIDX,IDX,A,1969,29,NA
OECD,QGDP,VOLIDX,IDX,A,1970,30.1,NA
OECD,QGDP,VOLIDX,IDX,A,1971,31.3,NA
OECD,QGDP,VOLIDX,IDX,A,1972,33,NA
OECD,QGDP,VOLIDX,IDX,A,1973,35,NA
OECD,QGDP,VOLIDX,IDX,A,1974,35.3,NA
OECD,QGDP,VOLIDX,IDX,A,1975,35.5,NA
OECD,QGDP,VOLIDX,IDX,A,1976,37.3,NA
OECD,QGDP,VOLIDX,IDX,A,1977,38.6,NA
OECD,QGDP,VOLIDX,IDX,A,1978,40.3,NA
OECD,QGDP,VOLIDX,IDX,A,1979,41.9,NA
OECD,QGDP,VOLIDX,IDX,A,1980,42.4,NA
OECD,QGDP,VOLIDX,IDX,A,1981,43.4,NA
OECD,QGDP,VOLIDX,IDX,A,1982,43.5,NA
OECD,QGDP,VOLIDX,IDX,A,1983,44.7,NA
OECD,QGDP,VOLIDX,IDX,A,1984,46.9,NA
OECD,QGDP,VOLIDX,IDX,A,1985,48.7,NA
OECD,QGDP,VOLIDX,IDX,A,1986,50.1,NA
OECD,QGDP,VOLIDX,IDX,A,1987,51.9,NA
OECD,QGDP,VOLIDX,IDX,A,1988,54.3,NA
OECD,QGDP,VOLIDX,IDX,A,1989,56.4,NA
OECD,QGDP,VOLIDX,IDX,A,1990,58.2,NA
OECD,QGDP,VOLIDX,IDX,A,1991,59,NA
OECD,QGDP,VOLIDX,IDX,A,1992,60.4,NA
OECD,QGDP,VOLIDX,IDX,A,1993,61.3,NA
OECD,QGDP,VOLIDX,IDX,A,1994,63.1,NA
OECD,QGDP,VOLIDX,IDX,A,1995,64.7,NA
OECD,QGDP,VOLIDX,IDX,A,1996,66.8,NA
OECD,QGDP,VOLIDX,IDX,A,1997,69.2,NA
OECD,QGDP,VOLIDX,IDX,A,1998,71.2,NA
OECD,QGDP,VOLIDX,IDX,A,1999,73.6,NA
OECD,QGDP,VOLIDX,IDX,A,2000,76.6,NA
OECD,QGDP,VOLIDX,IDX,A,2001,77.6,NA
OECD,QGDP,VOLIDX,IDX,A,2002,78.9,NA
OECD,QGDP,VOLIDX,IDX,A,2003,80.5,NA
OECD,QGDP,VOLIDX,IDX,A,2004,83.2,NA
OECD,QGDP,VOLIDX,IDX,A,2005,85.6,NA
OECD,QGDP,VOLIDX,IDX,A,2006,88.4,NA
OECD,QGDP,VOLIDX,IDX,A,2007,90.7,NA
OECD,QGDP,VOLIDX,IDX,A,2008,91.2,NA
OECD,QGDP,VOLIDX,IDX,A,2009,88,NA
OECD,QGDP,VOLIDX,IDX,A,2010,90.8,NA
OECD,QGDP,VOLIDX,IDX,A,2011,92.7,NA
OECD,QGDP,VOLIDX,IDX,A,2012,94,NA
OECD,QGDP,VOLIDX,IDX,A,2013,95.5,NA
OECD,QGDP,VOLIDX,IDX,A,2014,97.5,NA
OECD,QGDP,VOLIDX,IDX,A,2015,100,NA
OECD,QGDP,VOLIDX,IDX,A,2016,101.9,NA
OECD,QGDP,VOLIDX,IDX,A,2017,104.6,NA
OECD,QGDP,VOLIDX,IDX,A,2018,107,NA
OECD,QGDP,VOLIDX,IDX,A,2019,108.9,NA
OECD,QGDP,VOLIDX,IDX,A,2020,103.9,NA
OECDE,QGDP,VOLIDX,IDX,A,1995,67.8,NA
OECDE,QGDP,VOLIDX,IDX,A,1996,69.3,NA
OECDE,QGDP,VOLIDX,IDX,A,1997,71.7,NA
OECDE,QGDP,VOLIDX,IDX,A,1998,73.9,NA
OECDE,QGDP,VOLIDX,IDX,A,1999,75.8,NA
OECDE,QGDP,VOLIDX,IDX,A,2000,78.9,NA
OECDE,QGDP,VOLIDX,IDX,A,2001,80.3,NA
OECDE,QGDP,VOLIDX,IDX,A,2002,81.5,NA
OECDE,QGDP,VOLIDX,IDX,A,2003,82.7,NA
OECDE,QGDP,VOLIDX,IDX,A,2004,85.1,NA
OECDE,QGDP,VOLIDX,IDX,A,2005,87.2,NA
OECDE,QGDP,VOLIDX,IDX,A,2006,90.4,NA
OECDE,QGDP,VOLIDX,IDX,A,2007,93.3,NA
OECDE,QGDP,VOLIDX,IDX,A,2008,93.8,NA
OECDE,QGDP,VOLIDX,IDX,A,2009,89.9,NA
OECDE,QGDP,VOLIDX,IDX,A,2010,92.3,NA
OECDE,QGDP,VOLIDX,IDX,A,2011,94.5,NA
OECDE,QGDP,VOLIDX,IDX,A,2012,94.5,NA
OECDE,QGDP,VOLIDX,IDX,A,2013,95.4,NA
OECDE,QGDP,VOLIDX,IDX,A,2014,97.4,NA
OECDE,QGDP,VOLIDX,IDX,A,2015,100,NA
OECDE,QGDP,VOLIDX,IDX,A,2016,102.1,NA
OECDE,QGDP,VOLIDX,IDX,A,2017,105.3,NA
OECDE,QGDP,VOLIDX,IDX,A,2018,107.6,NA
OECDE,QGDP,VOLIDX,IDX,A,2019,109.5,NA
OECDE,QGDP,VOLIDX,IDX,A,2020,103.3,NA
G-7,QGDP,VOLIDX,IDX,A,1961,20.9,NA
G-7,QGDP,VOLIDX,IDX,A,1962,22.1,NA
G-7,QGDP,VOLIDX,IDX,A,1963,23.2,NA
G-7,QGDP,VOLIDX,IDX,A,1964,24.6,NA
G-7,QGDP,VOLIDX,IDX,A,1965,25.9,NA
G-7,QGDP,VOLIDX,IDX,A,1966,27.5,NA
G-7,QGDP,VOLIDX,IDX,A,1967,28.5,NA
G-7,QGDP,VOLIDX,IDX,A,1968,30.2,NA
G-7,QGDP,VOLIDX,IDX,A,1969,31.8,NA
G-7,QGDP,VOLIDX,IDX,A,1970,32.9,NA
G-7,QGDP,VOLIDX,IDX,A,1971,34,NA
G-7,QGDP,VOLIDX,IDX,A,1972,35.8,NA
G-7,QGDP,VOLIDX,IDX,A,1973,38,NA
G-7,QGDP,VOLIDX,IDX,A,1974,38.1,NA
G-7,QGDP,VOLIDX,IDX,A,1975,38.1,NA
G-7,QGDP,VOLIDX,IDX,A,1976,40,NA
G-7,QGDP,VOLIDX,IDX,A,1977,41.5,NA
G-7,QGDP,VOLIDX,IDX,A,1978,43.5,NA
G-7,QGDP,VOLIDX,IDX,A,1979,45.2,NA
G-7,QGDP,VOLIDX,IDX,A,1980,45.6,NA
G-7,QGDP,VOLIDX,IDX,A,1981,46.5,NA
G-7,QGDP,VOLIDX,IDX,A,1982,46.5,NA
G-7,QGDP,VOLIDX,IDX,A,1983,48,NA
G-7,QGDP,VOLIDX,IDX,A,1984,50.4,NA
G-7,QGDP,VOLIDX,IDX,A,1985,52.5,NA
G-7,QGDP,VOLIDX,IDX,A,1986,54.1,NA
G-7,QGDP,VOLIDX,IDX,A,1987,55.9,NA
G-7,QGDP,VOLIDX,IDX,A,1988,58.6,NA
G-7,QGDP,VOLIDX,IDX,A,1989,60.9,NA
G-7,QGDP,VOLIDX,IDX,A,1990,62.6,NA
G-7,QGDP,VOLIDX,IDX,A,1991,63.3,NA
G-7,QGDP,VOLIDX,IDX,A,1992,64.7,NA
G-7,QGDP,VOLIDX,IDX,A,1993,65.5,NA
G-7,QGDP,VOLIDX,IDX,A,1994,67.5,NA
G-7,QGDP,VOLIDX,IDX,A,1995,69.1,NA
G-7,QGDP,VOLIDX,IDX,A,1996,71.1,NA
G-7,QGDP,VOLIDX,IDX,A,1997,73.3,NA
G-7,QGDP,VOLIDX,IDX,A,1998,75.4,NA
G-7,QGDP,VOLIDX,IDX,A,1999,77.8,NA
G-7,QGDP,VOLIDX,IDX,A,2000,80.7,NA
G-7,QGDP,VOLIDX,IDX,A,2001,81.7,NA
G-7,QGDP,VOLIDX,IDX,A,2002,82.7,NA
G-7,QGDP,VOLIDX,IDX,A,2003,84.2,NA
G-7,QGDP,VOLIDX,IDX,A,2004,86.7,NA
G-7,QGDP,VOLIDX,IDX,A,2005,88.9,NA
G-7,QGDP,VOLIDX,IDX,A,2006,91.1,NA
G-7,QGDP,VOLIDX,IDX,A,2007,93,NA
G-7,QGDP,VOLIDX,IDX,A,2008,93,NA
G-7,QGDP,VOLIDX,IDX,A,2009,89.5,NA
G-7,QGDP,VOLIDX,IDX,A,2010,92.1,NA
G-7,QGDP,VOLIDX,IDX,A,2011,93.6,NA
G-7,QGDP,VOLIDX,IDX,A,2012,94.9,NA
G-7,QGDP,VOLIDX,IDX,A,2013,96.2,NA
G-7,QGDP,VOLIDX,IDX,A,2014,98,NA
G-7,QGDP,VOLIDX,IDX,A,2015,100,NA
G-7,QGDP,VOLIDX,IDX,A,2016,101.5,NA
G-7,QGDP,VOLIDX,IDX,A,2017,103.8,NA
G-7,QGDP,VOLIDX,IDX,A,2018,106,NA
G-7,QGDP,VOLIDX,IDX,A,2019,107.7,NA
G-7,QGDP,VOLIDX,IDX,A,2020,102.4,NA
G-20,QGDP,VOLIDX,IDX,A,1997,54,NA
G-20,QGDP,VOLIDX,IDX,A,1998,55.3,NA
G-20,QGDP,VOLIDX,IDX,A,1999,57.4,NA
G-20,QGDP,VOLIDX,IDX,A,2000,60.1,NA
G-20,QGDP,VOLIDX,IDX,A,2001,61.4,NA
G-20,QGDP,VOLIDX,IDX,A,2002,63,NA
G-20,QGDP,VOLIDX,IDX,A,2003,65.2,NA
G-20,QGDP,VOLIDX,IDX,A,2004,68.2,NA
G-20,QGDP,VOLIDX,IDX,A,2005,71.3,NA
G-20,QGDP,VOLIDX,IDX,A,2006,74.8,NA
G-20,QGDP,VOLIDX,IDX,A,2007,78.7,NA
G-20,QGDP,VOLIDX,IDX,A,2008,80.9,NA
G-20,QGDP,VOLIDX,IDX,A,2009,80.2,NA
G-20,QGDP,VOLIDX,IDX,A,2010,84.4,NA
G-20,QGDP,VOLIDX,IDX,A,2011,87.8,NA
G-20,QGDP,VOLIDX,IDX,A,2012,90.5,NA
G-20,QGDP,VOLIDX,IDX,A,2013,93.5,NA
G-20,QGDP,VOLIDX,IDX,A,2014,96.7,NA
G-20,QGDP,VOLIDX,IDX,A,2015,100,NA
G-20,QGDP,VOLIDX,IDX,A,2016,103.2,NA
G-20,QGDP,VOLIDX,IDX,A,2017,107,NA
G-20,QGDP,VOLIDX,IDX,A,2018,111,NA
G-20,QGDP,VOLIDX,IDX,A,2019,114.2,NA
G-20,QGDP,VOLIDX,IDX,A,2020,110.5,NA
AUS,QGDP,VOLIDX,IDX,Q,1960-Q1,15,NA
AUS,QGDP,VOLIDX,IDX,Q,1960-Q2,15.4,NA
AUS,QGDP,VOLIDX,IDX,Q,1960-Q3,15.4,NA
AUS,QGDP,VOLIDX,IDX,Q,1960-Q4,15.4,NA
AUS,QGDP,VOLIDX,IDX,Q,1961-Q1,15.4,NA
AUS,QGDP,VOLIDX,IDX,Q,1961-Q2,15.2,NA
AUS,QGDP,VOLIDX,IDX,Q,1961-Q3,15.1,NA
AUS,QGDP,VOLIDX,IDX,Q,1961-Q4,15.3,NA
AUS,QGDP,VOLIDX,IDX,Q,1962-Q1,15.7,NA
AUS,QGDP,VOLIDX,IDX,Q,1962-Q2,16,NA
AUS,QGDP,VOLIDX,IDX,Q,1962-Q3,16.2,NA
AUS,QGDP,VOLIDX,IDX,Q,1962-Q4,16.5,NA
AUS,QGDP,VOLIDX,IDX,Q,1963-Q1,16.8,NA
AUS,QGDP,VOLIDX,IDX,Q,1963-Q2,16.6,NA
AUS,QGDP,VOLIDX,IDX,Q,1963-Q3,17.3,NA
AUS,QGDP,VOLIDX,IDX,Q,1963-Q4,17.7,NA
AUS,QGDP,VOLIDX,IDX,Q,1964-Q1,17.6,NA
AUS,QGDP,VOLIDX,IDX,Q,1964-Q2,18.1,NA
AUS,QGDP,VOLIDX,IDX,Q,1964-Q3,18.2,NA
AUS,QGDP,VOLIDX,IDX,Q,1964-Q4,18.7,NA
AUS,QGDP,VOLIDX,IDX,Q,1965-Q1,18.9,NA
AUS,QGDP,VOLIDX,IDX,Q,1965-Q2,19.2,NA
AUS,QGDP,VOLIDX,IDX,Q,1965-Q3,19.1,NA
AUS,QGDP,VOLIDX,IDX,Q,1965-Q4,19.2,NA
AUS,QGDP,VOLIDX,IDX,Q,1966-Q1,19.1,NA
AUS,QGDP,VOLIDX,IDX,Q,1966-Q2,19.4,NA
AUS,QGDP,VOLIDX,IDX,Q,1966-Q3,19.9,NA
AUS,QGDP,VOLIDX,IDX,Q,1966-Q4,20,NA
AUS,QGDP,VOLIDX,IDX,Q,1967-Q1,20.8,NA
AUS,QGDP,VOLIDX,IDX,Q,1967-Q2,20.8,NA
AUS,QGDP,VOLIDX,IDX,Q,1967-Q3,21.2,NA
AUS,QGDP,VOLIDX,IDX,Q,1967-Q4,21.4,NA
AUS,QGDP,VOLIDX,IDX,Q,1968-Q1,21.2,NA
AUS,QGDP,VOLIDX,IDX,Q,1968-Q2,22,NA
AUS,QGDP,VOLIDX,IDX,Q,1968-Q3,22.3,NA
AUS,QGDP,VOLIDX,IDX,Q,1968-Q4,23.1,NA
AUS,QGDP,VOLIDX,IDX,Q,1969-Q1,23,NA
AUS,QGDP,VOLIDX,IDX,Q,1969-Q2,23.4,NA
AUS,QGDP,VOLIDX,IDX,Q,1969-Q3,23.8,NA
AUS,QGDP,VOLIDX,IDX,Q,1969-Q4,24.3,NA
AUS,QGDP,VOLIDX,IDX,Q,1970-Q1,24.9,NA
AUS,QGDP,VOLIDX,IDX,Q,1970-Q2,25.3,NA
AUS,QGDP,VOLIDX,IDX,Q,1970-Q3,25.3,NA
AUS,QGDP,VOLIDX,IDX,Q,1970-Q4,25.4,NA
AUS,QGDP,VOLIDX,IDX,Q,1971-Q1,25.7,NA
AUS,QGDP,VOLIDX,IDX,Q,1971-Q2,25.8,NA
AUS,QGDP,VOLIDX,IDX,Q,1971-Q3,26.6,NA
AUS,QGDP,VOLIDX,IDX,Q,1971-Q4,26.6,NA
AUS,QGDP,VOLIDX,IDX,Q,1972-Q1,26.2,NA
AUS,QGDP,VOLIDX,IDX,Q,1972-Q2,26.8,NA
AUS,QGDP,VOLIDX,IDX,Q,1972-Q3,26.7,NA
AUS,QGDP,VOLIDX,IDX,Q,1972-Q4,27,NA
AUS,QGDP,VOLIDX,IDX,Q,1973-Q1,27.7,NA
AUS,QGDP,VOLIDX,IDX,Q,1973-Q2,27.7,NA
AUS,QGDP,VOLIDX,IDX,Q,1973-Q3,28,NA
AUS,QGDP,VOLIDX,IDX,Q,1973-Q4,28.7,NA
AUS,QGDP,VOLIDX,IDX,Q,1974-Q1,28.7,NA
AUS,QGDP,VOLIDX,IDX,Q,1974-Q2,28.1,NA
AUS,QGDP,VOLIDX,IDX,Q,1974-Q3,28.5,NA
AUS,QGDP,VOLIDX,IDX,Q,1974-Q4,28.5,NA
AUS,QGDP,VOLIDX,IDX,Q,1975-Q1,28.6,NA
AUS,QGDP,VOLIDX,IDX,Q,1975-Q2,29.5,NA
AUS,QGDP,VOLIDX,IDX,Q,1975-Q3,29.2,NA
AUS,QGDP,VOLIDX,IDX,Q,1975-Q4,28.7,NA
AUS,QGDP,VOLIDX,IDX,Q,1976-Q1,30,NA
AUS,QGDP,VOLIDX,IDX,Q,1976-Q2,30.1,NA
AUS,QGDP,VOLIDX,IDX,Q,1976-Q3,30.3,NA
AUS,QGDP,VOLIDX,IDX,Q,1976-Q4,30.6,NA
AUS,QGDP,VOLIDX,IDX,Q,1977-Q1,30.4,NA
AUS,QGDP,VOLIDX,IDX,Q,1977-Q2,30.9,NA
AUS,QGDP,VOLIDX,IDX,Q,1977-Q3,30.7,NA
AUS,QGDP,VOLIDX,IDX,Q,1977-Q4,30.6,NA
AUS,QGDP,VOLIDX,IDX,Q,1978-Q1,30.9,NA
AUS,QGDP,VOLIDX,IDX,Q,1978-Q2,31.1,NA
AUS,QGDP,VOLIDX,IDX,Q,1978-Q3,31.6,NA
AUS,QGDP,VOLIDX,IDX,Q,1978-Q4,31.9,NA
AUS,QGDP,VOLIDX,IDX,Q,1979-Q1,32.7,NA
AUS,QGDP,VOLIDX,IDX,Q,1979-Q2,32.2,NA
AUS,QGDP,VOLIDX,IDX,Q,1979-Q3,32.5,NA
AUS,QGDP,VOLIDX,IDX,Q,1979-Q4,33.1,NA
AUS,QGDP,VOLIDX,IDX,Q,1980-Q1,33.3,NA
AUS,QGDP,VOLIDX,IDX,Q,1980-Q2,33.4,NA
AUS,QGDP,VOLIDX,IDX,Q,1980-Q3,33.5,NA
AUS,QGDP,VOLIDX,IDX,Q,1980-Q4,34.1,NA
AUS,QGDP,VOLIDX,IDX,Q,1981-Q1,34.2,NA
AUS,QGDP,VOLIDX,IDX,Q,1981-Q2,34.8,NA
AUS,QGDP,VOLIDX,IDX,Q,1981-Q3,35.5,NA
AUS,QGDP,VOLIDX,IDX,Q,1981-Q4,35.3,NA
AUS,QGDP,VOLIDX,IDX,Q,1982-Q1,35,NA
AUS,QGDP,VOLIDX,IDX,Q,1982-Q2,35.4,NA
AUS,QGDP,VOLIDX,IDX,Q,1982-Q3,35.1,NA
AUS,QGDP,VOLIDX,IDX,Q,1982-Q4,34.6,NA
AUS,QGDP,VOLIDX,IDX,Q,1983-Q1,34.2,NA
AUS,QGDP,VOLIDX,IDX,Q,1983-Q2,34.2,NA
AUS,QGDP,VOLIDX,IDX,Q,1983-Q3,35.1,NA
AUS,QGDP,VOLIDX,IDX,Q,1983-Q4,35.7,NA
